uid,prediction
u036750,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036751,"i000481,i001038,i001069,i001952,i000207,i001663,i000158,i000521,i000661,i000909"
u036757,"i000324,i000695,i000555,i001584,i001688,i000058,i000110,i001462,i000898,i001049"
u036764,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036765,"i001069,i000931,i000947,i001713,i001267,i000652,i001189,i000315,i001710,i000028"
u036767,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036772,"i001296,i000661,i001131,i001753,i001508,i000270,i000248,i000521,i000563,i000342"
u036775,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036784,"i000481,i000909,i001038,i000207,i001069,i001478,i001952,i000158,i001663,i000521"
u036793,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036797,"i000947,i000563,i001069,i000521,i000619,i001296,i000570,i001875,i000315,i001267"
u036804,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036806,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036807,"i000324,i000555,i000110,i000898,i000327,i001713,i000720,i000342,i001516,i000909"
u036811,"i000909,i000342,i000521,i001713,i001069,i000481,i000661,i000947,i000570,i000563"
u036815,"i000695,i001049,i001584,i000058,i001462,i001688,i001240,i001922,i000401,i001801"
u036848,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036856,"i001663,i000481,i000207,i000646,i001069,i001038,i001952,i001478,i000158,i002132"
u036857,"i000646,i001663,i000521,i002132,i001069,i000619,i000342,i000481,i000947,i000167"
u036859,"i000554,i001143,i001445,i001949,i001914,i001191,i000956,i001649,i000754,i001786"
u036873,"i000481,i001038,i000207,i001952,i001069,i001663,i000909,i001478,i001046,i000158"
u036874,"i000909,i000324,i000110,i000555,i000898,i000327,i000720,i001952,i000342,i000661"
u036882,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036887,"i000909,i000481,i000342,i000521,i001478,i001038,i000661,i001663,i001922,i000977"
u036894,"i001952,i000481,i001922,i000661,i000342,i000521,i001663,i000909,i001753,i001445"
u036896,"i001952,i000481,i001663,i000661,i000248,i001069,i000207,i000521,i000342,i002063"
u036913,"i000324,i000555,i000110,i000898,i000327,i000877,i001134,i001516,i002149,i000171"
u036924,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036925,"i001069,i000481,i001952,i000947,i000661,i000909,i001445,i000521,i001002,i001267"
u036926,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036928,"i000481,i000342,i000661,i001952,i000521,i001069,i000947,i000207,i001046,i000909"
u036935,"i000521,i001069,i000947,i000661,i001952,i000481,i000342,i000248,i001875,i000909"
u036938,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036950,"i000554,i001949,i000909,i001445,i000481,i001710,i001069,i001143,i001663,i000167"
u036953,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036954,"i001069,i000909,i001663,i001753,i000521,i000342,i000481,i000947,i001952,i001914"
u036956,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036957,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036964,"i000282,i001151,i001515,i001445,i001753,i001508,i001786,i001240,i002056,i001682"
u036965,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036967,"i001952,i000481,i000661,i000248,i001038,i002146,i001046,i000158,i000207,i001673"
u036970,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036971,"i000661,i001046,i001952,i001445,i000481,i000521,i000342,i000248,i000619,i000158"
u036979,"i000324,i000555,i000110,i000898,i000327,i000877,i000909,i001134,i000720,i001143"
u036983,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036987,"i001914,i001922,i001649,i001508,i001682,i001753,i000754,i002056,i001335,i001786"
u036988,"i001914,i001688,i001649,i001949,i001455,i001445,i000909,i000695,i001049,i000058"
u036992,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u036998,"i000909,i000521,i000342,i001713,i000661,i001069,i000481,i000563,i000619,i000947"
u037006,"i001922,i001508,i001753,i001952,i001949,i000481,i001445,i000342,i000661,i001673"
u037024,"i000481,i000909,i001038,i000158,i000207,i001069,i000619,i000570,i001952,i001109"
u037030,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u037032,"i000481,i000207,i001445,i000909,i000342,i000521,i000661,i001046,i000554,i001952"
u037043,"i000555,i000324,i001922,i000898,i001151,i001240,i000110,i000327,i001688,i000360"
u037049,"i000481,i001038,i000207,i000909,i001663,i001478,i001952,i001069,i000158,i000521"
u037052,"i000909,i001922,i000342,i000661,i000521,i000554,i001445,i000481,i001949,i000977"
u037064,"i000554,i001445,i001922,i001949,i001191,i001143,i000481,i000956,i000909,i001663"
u037065,"i000324,i000555,i000110,i000898,i000327,i000720,i001516,i000909,i001038,i000481"
u037067,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037072,"i000481,i001445,i001038,i001046,i000661,i001952,i000207,i001478,i000619,i001663"
u037082,"i000521,i000342,i000661,i001952,i000481,i000248,i001069,i000619,i000554,i000563"
u037084,"i000481,i001038,i001952,i000342,i000661,i000207,i001663,i001478,i000909,i000521"
u037087,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037090,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037091,"i001688,i000754,i001914,i000282,i001649,i001151,i001786,i001584,i000058,i001049"
u037100,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037101,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037105,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037112,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037114,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037115,"i001143,i000554,i001445,i001949,i001914,i000956,i000342,i000720,i001191,i000931"
u037120,"i000555,i000324,i000909,i000342,i000481,i000521,i000898,i000110,i001914,i001069"
u037125,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037126,"i001445,i001455,i001673,i001949,i001710,i001143,i000554,i001914,i001191,i000805"
u037128,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037132,"i001584,i001688,i000695,i001049,i000058,i001240,i001682,i000401,i001922,i001462"
u037138,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037152,"i000695,i001049,i000058,i001584,i001688,i001462,i001240,i001922,i000401,i001649"
u037155,"i001069,i000481,i000947,i000521,i001267,i000342,i000909,i001952,i000570,i001713"
u037163,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u037168,"i001069,i000646,i001267,i001663,i000947,i000931,i000481,i001713,i001002,i001189"
u037171,"i000555,i000324,i000898,i000110,i000327,i000877,i001151,i001134,i000977,i000720"
u037176,"i001952,i000481,i001038,i000661,i000207,i000248,i000158,i001663,i001046,i002146"
u037177,"i001069,i000931,i000947,i001649,i001914,i000652,i001445,i001906,i000720,i001143"
u037178,"i001952,i000661,i000248,i000481,i000270,i001046,i001038,i000342,i002146,i001296"
u037181,"i000521,i001663,i001069,i000481,i000947,i000342,i000167,i001922,i000554,i001875"
u037182,"i000481,i001663,i001069,i001952,i000521,i000909,i001445,i001508,i001949,i000661"
u037183,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037186,"i001445,i001949,i000481,i001314,i001914,i001455,i001673,i000554,i001710,i001046"
u037187,"i001949,i000554,i001455,i000931,i001143,i001710,i001682,i001914,i001445,i001191"
u037194,"i001952,i000481,i000661,i001038,i000646,i001663,i001046,i000248,i000158,i001069"
u037197,"i000481,i001038,i001478,i000207,i000909,i000158,i001663,i002146,i000619,i001952"
u037198,"i000555,i000324,i001922,i000898,i001151,i001240,i000110,i000327,i001688,i000360"
u037200,"i001069,i001267,i001713,i000947,i000481,i000570,i001189,i000931,i001002,i000315"
u037210,"i001710,i001952,i001069,i001663,i001455,i000481,i000661,i001949,i001673,i001445"
u037215,"i001240,i001682,i001151,i002056,i002009,i000282,i001922,i001786,i001515,i001335"
u037216,"i001584,i000695,i001688,i001049,i000058,i001922,i001240,i001682,i001462,i000401"
u037219,"i000342,i000521,i000481,i000248,i000661,i000909,i001952,i001663,i000207,i000619"
u037225,"i000909,i000481,i000521,i001478,i000342,i001069,i001713,i000619,i000563,i000661"
u037226,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037234,"i001922,i000909,i000342,i000324,i000555,i000977,i000521,i000898,i000481,i001753"
u037238,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u037249,"i000695,i000058,i001049,i001584,i001688,i001922,i001462,i001240,i000555,i000324"
u037254,"i000481,i000521,i001663,i000207,i001038,i001069,i000342,i001952,i000619,i001478"
u037257,"i001069,i000661,i001952,i000521,i000342,i000481,i000248,i001445,i000947,i001002"
u037259,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037264,"i000521,i000342,i000661,i000248,i000619,i001508,i000481,i000167,i001753,i000909"
u037269,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037274,"i001069,i000947,i001267,i000481,i000931,i001952,i001713,i000652,i001002,i001189"
u037286,"i000481,i001914,i001949,i001445,i001455,i000909,i001663,i001649,i001952,i001143"
u037289,"i001038,i000481,i000158,i000207,i001478,i001952,i002146,i000646,i001663,i000248"
u037294,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037302,"i001914,i001455,i001949,i001673,i001445,i001649,i001710,i000931,i001786,i001191"
u037305,"i000521,i000481,i001663,i000342,i000661,i000554,i000646,i002132,i001445,i001046"
u037307,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u037312,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037314,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037315,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037317,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037323,"i000909,i001069,i000481,i001713,i001952,i000947,i001663,i001002,i000570,i001267"
u037334,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037343,"i000909,i000481,i000342,i000521,i001478,i000661,i000554,i001445,i000207,i001949"
u037345,"i001455,i001445,i001673,i000554,i001046,i001710,i001949,i001109,i000805,i001952"
u037348,"i001049,i000695,i001922,i000058,i001584,i001688,i001240,i001462,i001682,i002009"
u037349,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037355,"i001649,i001914,i000058,i000325,i001875,i001584,i001087,i001240,i001151,i001508"
u037360,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037369,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037370,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037382,"i001240,i001682,i002056,i002009,i001151,i001922,i001335,i000282,i001584,i001786"
u037385,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u037391,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037400,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037404,"i001663,i000646,i000481,i001069,i001038,i002132,i000207,i000158,i001478,i001267"
u037405,"i001069,i000947,i000481,i001952,i001663,i001914,i000909,i001649,i000342,i000521"
u037410,"i001240,i001682,i001151,i002056,i002009,i001786,i001515,i000282,i000200,i000360"
u037412,"i001922,i001753,i001069,i001508,i000555,i001151,i001906,i001445,i000931,i001682"
u037416,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037419,"i001478,i000481,i001663,i000646,i000909,i001445,i002132,i000661,i001046,i000619"
u037428,"i000282,i001151,i001515,i001240,i002056,i001786,i000360,i001069,i001682,i000754"
u037434,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037435,"i000661,i000481,i001952,i001038,i000248,i000207,i000521,i000342,i001046,i000158"
u037437,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037439,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037444,"i000342,i000248,i000521,i000661,i000253,i001038,i002146,i002132,i000158,i000619"
u037453,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037454,"i000909,i001663,i000207,i000481,i001038,i000646,i001713,i000342,i000158,i000521"
u037464,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037470,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i001801"
u037476,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037477,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037491,"i000481,i001038,i000207,i001952,i001663,i001069,i000909,i000158,i000661,i000248"
u037506,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037516,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037519,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037520,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037532,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037538,"i000554,i001922,i001949,i001445,i001663,i001069,i001143,i000167,i000931,i001710"
u037539,"i001240,i001949,i000554,i001786,i000754,i001143,i001914,i001191,i002056,i001445"
u037541,"i000909,i000481,i001069,i000342,i001663,i000521,i001713,i000947,i000570,i001038"
u037543,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037545,"i000481,i001663,i001069,i001952,i000521,i000909,i001445,i001508,i001949,i000661"
u037547,"i001143,i001445,i000554,i001191,i001914,i001949,i001786,i000931,i000720,i001649"
u037549,"i001069,i001952,i000481,i000909,i000661,i001445,i001949,i000947,i001914,i000931"
u037559,"i001240,i001151,i001682,i002056,i002009,i000282,i001786,i001922,i001515,i000200"
u037570,"i001663,i001069,i000282,i001914,i000481,i000931,i001649,i000251,i001949,i001240"
u037571,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037572,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037577,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037582,"i000481,i000661,i001046,i000521,i001952,i000909,i000207,i001663,i000342,i000619"
u037583,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037600,"i001151,i000282,i000360,i001786,i001515,i001240,i002056,i001906,i001069,i001914"
u037601,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037603,"i001952,i001038,i000481,i000661,i000248,i000158,i000207,i002146,i001109,i001296"
u037610,"i000909,i000342,i000481,i000521,i000661,i000207,i000248,i001952,i000570,i001069"
u037611,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037618,"i000661,i001875,i001508,i001753,i000521,i001445,i001046,i000342,i000167,i001949"
u037620,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037625,"i001949,i001455,i001445,i000554,i001914,i001710,i001673,i001143,i001314,i000481"
u037631,"i001922,i001682,i002009,i001240,i001049,i001584,i002056,i001335,i000058,i001753"
u037634,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037635,"i001069,i000481,i001267,i001663,i001952,i000947,i001713,i000909,i000207,i001038"
u037646,"i000909,i000521,i000342,i000481,i000661,i000248,i000619,i000563,i000947,i000207"
u037656,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037657,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037659,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037660,"i000555,i000324,i000898,i000110,i000909,i001753,i000342,i000720,i000327,i001922"
u037661,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037665,"i001445,i001673,i001143,i001455,i001949,i001786,i001151,i001710,i001914,i000720"
u037677,"i000521,i000342,i000481,i000909,i000661,i000248,i000207,i001663,i000947,i000554"
u037701,"i001952,i000481,i000661,i002146,i001046,i001038,i001478,i000248,i001673,i001663"
u037706,"i001069,i000947,i001267,i001713,i000481,i001952,i000570,i001002,i000521,i000931"
u037720,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037723,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037738,"i000909,i000481,i001663,i001445,i000521,i001069,i001949,i000661,i000342,i000646"
u037740,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037743,"i000909,i000481,i001478,i000521,i001069,i000207,i000619,i000342,i001038,i001663"
u037745,"i000282,i001663,i001508,i001753,i001445,i000481,i001069,i001515,i001191,i000167"
u037747,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037761,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037764,"i000661,i001952,i000248,i000521,i000342,i000481,i001046,i000270,i001296,i001038"
u037765,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037769,"i001240,i001682,i001151,i002009,i002056,i001786,i001515,i000282,i000754,i000200"
u037773,"i000521,i000554,i000342,i000167,i000661,i001445,i000619,i001143,i000563,i000481"
u037774,"i001952,i000481,i000661,i001038,i000248,i000207,i000158,i001046,i002146,i001219"
u037787,"i000554,i001949,i001445,i001191,i001143,i001710,i001455,i001875,i000931,i001314"
u037790,"i000909,i000342,i000521,i000481,i000554,i001038,i000207,i001663,i000661,i000619"
u037793,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037798,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037799,"i000521,i000342,i000554,i001143,i000167,i001445,i000619,i000661,i000563,i001508"
u037813,"i000661,i000521,i001952,i000481,i000342,i000248,i001046,i001663,i000619,i000207"
u037816,"i001952,i000661,i000481,i000248,i000342,i000521,i001046,i001038,i000270,i000207"
u037831,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037836,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u037851,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037870,"i000481,i000909,i001038,i000207,i001069,i001478,i001952,i000158,i001663,i000521"
u037872,"i001455,i001673,i001445,i001710,i001949,i000805,i001314,i001046,i001952,i000554"
u037880,"i001069,i001267,i001713,i000947,i000481,i000570,i001002,i001189,i000619,i001952"
u037886,"i000481,i001069,i001663,i001478,i000251,i001267,i000947,i000282,i000570,i001952"
u037895,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037902,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037919,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037928,"i001069,i000947,i001267,i001713,i000481,i001952,i000931,i000570,i001002,i001189"
u037933,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u037936,"i001922,i001753,i001914,i001508,i001682,i001649,i000521,i001335,i000555,i000342"
u037937,"i001455,i001673,i001710,i001949,i001445,i000554,i001952,i000931,i001143,i001914"
u037945,"i001240,i001049,i001584,i001688,i000695,i000058,i001682,i001922,i002009,i002056"
u037947,"i001445,i001143,i000554,i001949,i001673,i001455,i000931,i001710,i000968,i001191"
u037973,"i000909,i000521,i000342,i000481,i000661,i001713,i001069,i000570,i000563,i000619"
u037977,"i001069,i001267,i000947,i001713,i000481,i000570,i000931,i001002,i001663,i001189"
u037999,"i001952,i000661,i000481,i000248,i002146,i001673,i001038,i001455,i001046,i000158"
u038000,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038014,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038021,"i001240,i001682,i001151,i001922,i002009,i002056,i001335,i000282,i001688,i000058"
u038023,"i000324,i000555,i000110,i000898,i000327,i000720,i001688,i001922,i001134,i000877"
u038025,"i001240,i001682,i002056,i001151,i002009,i001922,i001786,i000282,i001688,i001515"
u038026,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u038028,"i000554,i001922,i001240,i001682,i001949,i002056,i001445,i001786,i001515,i000481"
u038029,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038030,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038037,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038039,"i000555,i000324,i000898,i000110,i000327,i000877,i001134,i001151,i002149,i002102"
u038043,"i000661,i000481,i001952,i001038,i000248,i000207,i000521,i000342,i001046,i000158"
u038051,"i000695,i001049,i000058,i001584,i001688,i001462,i001240,i001922,i000401,i001682"
u038055,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038057,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038060,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038065,"i000481,i001069,i000521,i001663,i000909,i000342,i000661,i001922,i000947,i001952"
u038067,"i000282,i001151,i001240,i002056,i001922,i001786,i000754,i001914,i002009,i000360"
u038072,"i000947,i000563,i000570,i000248,i001069,i001002,i001296,i000909,i000661,i001189"
u038096,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038104,"i001240,i001151,i001682,i000282,i002056,i002009,i001786,i001515,i001922,i000754"
u038107,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038111,"i001952,i000481,i001069,i001038,i000248,i000158,i000207,i001267,i000619,i001046"
u038118,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038128,"i001240,i001949,i001455,i001914,i002056,i001682,i001786,i001191,i001445,i001673"
u038133,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038134,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038154,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038157,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u038158,"i002056,i001240,i001151,i002009,i001786,i001682,i000754,i001515,i000282,i001922"
u038159,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038161,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038162,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038163,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038175,"i001069,i000481,i001267,i001713,i000909,i000947,i001663,i000570,i001952,i000521"
u038183,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038187,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u038199,"i000481,i001663,i001069,i001952,i000521,i000909,i001445,i001508,i001949,i000661"
u038204,"i000481,i001038,i001663,i000207,i001478,i001952,i001069,i000909,i000158,i000619"
u038205,"i001240,i001682,i001922,i001151,i002056,i002009,i001515,i000282,i000360,i001335"
u038209,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038212,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038213,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038218,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038219,"i000554,i001922,i001786,i001663,i001445,i001515,i000956,i001949,i001191,i001143"
u038224,"i000554,i001949,i001445,i001455,i001191,i001314,i001710,i001143,i001350,i000220"
u038228,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038231,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038234,"i000695,i001049,i001584,i000058,i001462,i001688,i001240,i000401,i001922,i001801"
u038245,"i000909,i001445,i000481,i001949,i000342,i000554,i001143,i001914,i001455,i000661"
u038252,"i000909,i000342,i000521,i001713,i000570,i000619,i000563,i000248,i000481,i000207"
u038253,"i001143,i000554,i001445,i001949,i001914,i000342,i000956,i000555,i000909,i000898"
u038262,"i001922,i001445,i001151,i001753,i001240,i000555,i001673,i000481,i000898,i001508"
u038263,"i000342,i000521,i000909,i000481,i000248,i000207,i000661,i000619,i001663,i000563"
u038269,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038271,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u038286,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038288,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038297,"i001049,i000695,i001922,i000058,i001584,i001688,i001240,i001462,i001682,i002009"
u038298,"i001914,i001649,i000324,i000720,i000555,i001087,i001143,i001906,i000110,i000898"
u038311,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u038313,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038316,"i001663,i001952,i000481,i001038,i000248,i000646,i000207,i002146,i001069,i001478"
u038320,"i001069,i000947,i001267,i000481,i001952,i001713,i001002,i000570,i000931,i001189"
u038329,"i001914,i001649,i000947,i001906,i001069,i001087,i000909,i000931,i000652,i000282"
u038333,"i000481,i001952,i001038,i000207,i001663,i000158,i000661,i001069,i001478,i000248"
u038334,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038339,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038340,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038341,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u038353,"i001069,i001663,i000481,i001952,i000521,i000342,i000947,i000248,i000909,i000646"
u038358,"i000481,i001445,i001952,i000909,i001069,i001949,i001663,i000554,i000661,i000342"
u038366,"i000695,i001049,i001584,i001688,i000058,i001462,i000401,i001240,i001922,i001740"
