uid,prediction
u041449,"i001922,i002009,i001335,i001069,i000342,i000695,i001682,i001688,i000481,i000253"
u041451,"i000909,i000481,i000554,i001069,i000521,i001952,i000342,i001663,i001949,i000207"
u041452,"i001952,i000481,i001069,i000909,i000661,i001455,i001663,i001445,i000248,i001673"
u041458,"i000481,i001069,i000909,i001663,i001952,i000521,i000342,i000947,i000661,i000554"
u041463,"i001069,i000481,i000909,i000947,i001663,i001952,i001713,i000521,i000207,i000342"
u041472,"i000481,i000909,i001069,i001663,i001922,i000695,i001952,i000521,i000661,i001688"
u041482,"i001069,i000481,i001952,i000909,i001663,i000947,i001455,i000661,i000521,i000342"
u041490,"i000481,i001069,i001952,i000909,i000661,i001663,i001455,i001922,i000324,i001445"
u041493,"i001069,i000481,i000909,i001952,i000661,i001663,i000342,i000521,i000555,i000324"
u041496,"i000481,i000909,i001069,i001952,i000521,i001663,i000342,i000661,i000695,i001922"
u041497,"i000481,i001038,i001952,i001069,i000207,i000909,i001663,i001478,i000661,i000521"
u041498,"i001952,i000481,i000661,i001663,i001069,i000909,i000342,i000521,i001720,i000207"
u041502,"i001069,i000909,i000481,i000931,i001952,i000324,i000947,i001663,i000110,i000251"
u041511,"i000481,i001663,i001922,i001069,i001952,i000554,i000521,i000909,i001949,i000661"
u041518,"i000481,i000909,i001069,i001663,i001952,i000661,i001673,i001455,i000695,i000554"
u041521,"i001069,i000481,i001952,i000909,i001663,i000947,i000207,i000521,i001267,i000661"
u041522,"i000481,i001069,i001952,i000909,i001663,i000207,i000947,i000521,i001038,i000661"
u041525,"i000481,i001952,i001038,i000661,i001478,i001663,i000207,i000521,i000646,i000909"
u041526,"i000251,i001949,i000956,i001069,i000481,i001445,i001663,i001191,i000554,i000931"
u041529,"i001445,i001069,i000481,i000909,i000661,i001952,i001922,i001914,i000695,i001663"
u041530,"i001688,i000695,i001584,i001049,i001462,i000058,i001922,i001240,i001663,i001069"
u041532,"i001038,i001445,i001952,i000481,i001069,i001046,i000909,i001478,i000661,i002146"
u041533,"i000481,i001069,i001952,i001663,i000695,i000661,i001922,i000058,i000554,i001584"
u041539,"i000555,i000324,i000481,i000909,i000110,i000521,i000898,i001952,i000327,i000342"
u041545,"i001069,i000481,i001952,i000909,i001713,i001038,i000661,i000521,i000947,i001663"
u041562,"i000481,i001069,i001663,i001952,i000521,i000909,i000661,i000342,i000947,i000554"
u041563,"i000931,i001069,i001877,i000251,i000909,i000481,i001663,i000652,i000554,i001038"
u041571,"i000481,i000909,i001069,i001753,i001663,i000521,i001952,i001508,i001906,i000661"
u041578,"i001069,i000909,i000481,i001952,i000521,i000947,i000342,i001713,i001663,i000661"
u041581,"i000947,i001069,i000521,i000661,i000481,i001952,i000342,i000570,i001663,i001267"
u041586,"i000481,i000909,i000521,i001952,i001069,i001663,i000661,i000342,i000695,i001922"
u041591,"i001952,i000481,i000661,i001069,i001663,i001038,i000909,i000521,i001478,i001673"
u041593,"i000481,i000521,i000909,i001952,i001069,i000342,i000661,i001663,i001038,i000207"
u041604,"i000481,i001046,i000909,i001952,i001663,i001478,i001038,i001069,i000207,i000661"
u041605,"i001663,i000481,i000909,i001069,i001952,i001478,i000521,i001038,i000554,i000646"
u041610,"i000481,i000554,i000521,i000342,i001663,i001922,i000909,i001069,i000661,i001952"
u041620,"i001240,i000554,i001191,i000956,i001922,i000754,i001717,i001949,i001663,i000481"
u041622,"i000481,i000521,i000909,i000342,i001952,i001069,i000661,i001038,i000207,i001663"
u041623,"i000481,i001952,i000661,i001875,i000521,i000909,i001069,i000947,i001949,i000618"
u041626,"i001069,i000947,i000481,i001663,i000521,i001952,i001267,i000909,i000661,i000342"
u041632,"i000481,i001069,i000909,i001952,i001663,i000947,i000661,i001455,i000521,i000342"
u041635,"i000909,i000481,i001069,i001952,i000207,i000521,i001478,i001038,i000342,i000661"
u041637,"i000481,i000909,i001663,i001922,i000695,i001069,i001952,i000521,i001688,i000661"
u041639,"i001069,i000909,i000481,i001663,i001952,i000947,i000661,i000554,i001455,i000342"
u041640,"i000481,i001069,i000909,i000661,i001445,i001663,i001952,i001478,i000521,i001010"
u041641,"i001069,i000481,i001952,i001663,i000521,i001922,i000661,i000909,i000947,i001949"
u041643,"i000481,i001069,i001445,i000909,i001952,i001478,i001663,i000661,i001455,i000947"
u041649,"i000481,i000909,i001069,i001663,i000695,i001049,i001952,i000947,i000661,i001455"
u041651,"i000481,i000909,i001069,i001663,i001952,i000521,i000661,i000695,i000342,i001455"
u041655,"i000481,i000646,i001952,i001663,i001069,i000661,i000909,i000521,i001038,i001478"
u041657,"i000646,i000909,i001663,i000481,i001069,i001952,i001445,i001478,i000661,i000521"
u041660,"i001069,i000909,i001663,i000481,i000554,i000947,i001952,i000931,i001445,i000521"
u041661,"i001069,i000481,i000909,i001952,i001663,i000521,i000342,i000661,i000947,i001922"
u041662,"i001069,i000481,i000909,i000947,i001663,i001952,i001713,i000521,i001267,i000342"
u041663,"i000481,i001069,i001952,i001663,i000909,i000207,i000947,i000661,i000521,i001455"
u041669,"i000481,i001952,i000521,i000909,i001069,i000661,i001663,i000342,i000207,i001038"
u041670,"i001069,i000481,i001663,i000909,i001952,i000947,i000661,i000521,i001914,i000207"
u041672,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000947,i000661,i001038"
u041679,"i001240,i000695,i001922,i001049,i001584,i001688,i001462,i000058,i001801,i000754"
u041680,"i000481,i001952,i000909,i000661,i000518,i001069,i001508,i001753,i001663,i001455"
u041683,"i001952,i001478,i000481,i001069,i000909,i001663,i000661,i001445,i000521,i000646"
u041692,"i001069,i000481,i000909,i000947,i001952,i001663,i001713,i000521,i000931,i000570"
u041693,"i001069,i000481,i001952,i000947,i000521,i001663,i000661,i000342,i000909,i001267"
u041701,"i000909,i001069,i000481,i001952,i000521,i000342,i000661,i001038,i000947,i001663"
u041705,"i000909,i000481,i001069,i000661,i001952,i000695,i001445,i000167,i000521,i001663"
u041709,"i001069,i000481,i000909,i000947,i001952,i001713,i001663,i000931,i000521,i001002"
u041711,"i000481,i001069,i000909,i000521,i001952,i001663,i000342,i000947,i000661,i000554"
u041717,"i000481,i001069,i000909,i001952,i000521,i000342,i001663,i000947,i000661,i001038"
u041718,"i001069,i001952,i000947,i000481,i000661,i000521,i000909,i000342,i001189,i001455"
u041722,"i000481,i001069,i000909,i001663,i001952,i000521,i000342,i000947,i000695,i000554"
u041723,"i000481,i000909,i001069,i001663,i000695,i000521,i001922,i001952,i001688,i000661"
u041725,"i000646,i001952,i000481,i001663,i001069,i000661,i000909,i001038,i001478,i001445"
u041740,"i001508,i000912,i001753,i000909,i000481,i001069,i001906,i001663,i000518,i000325"
u041743,"i001069,i000481,i000909,i001952,i001663,i000947,i000207,i000521,i000661,i001267"
u041750,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000947,i000342,i000324"
u041765,"i000909,i001069,i000481,i001455,i001952,i000661,i001710,i001673,i001445,i000521"
u041767,"i001713,i001069,i000909,i000481,i001952,i000947,i000521,i000661,i001663,i001949"
u041770,"i001191,i001240,i000554,i000956,i001143,i001445,i001949,i001952,i001710,i000646"
u041774,"i000521,i000481,i000554,i000342,i000909,i001952,i000661,i001663,i001922,i001069"
u041775,"i001069,i000481,i001952,i000909,i001663,i000661,i000947,i001455,i000521,i001922"
u041776,"i001875,i000481,i001069,i001952,i000909,i001663,i001949,i000661,i000618,i000554"
u041778,"i000481,i001069,i001952,i001663,i000521,i000661,i000909,i000342,i000947,i001922"
u041784,"i000481,i001069,i000909,i001663,i000521,i001952,i001455,i000661,i001445,i000695"
u041789,"i002056,i001922,i001335,i001801,i001682,i001151,i000720,i000481,i000282,i000324"
u041796,"i001069,i001663,i000481,i000947,i001952,i000909,i000646,i001478,i000521,i000207"
u041799,"i001069,i000481,i000909,i000947,i001952,i001663,i001713,i000521,i001267,i000570"
u041800,"i001455,i001673,i000481,i001710,i000909,i001952,i001445,i001069,i000554,i000342"
u041823,"i001069,i000481,i000931,i000909,i001952,i000947,i001713,i000652,i001663,i001267"
u041826,"i000481,i001663,i001069,i000909,i000521,i000342,i001952,i000661,i001922,i000554"
u041827,"i000909,i000481,i001069,i001952,i000207,i001478,i000661,i000521,i001038,i000947"
u041828,"i000481,i001069,i001663,i000909,i001952,i000661,i001949,i000646,i000554,i001240"
u041832,"i001069,i000481,i001952,i000947,i000909,i000521,i000661,i001663,i000342,i001267"
u041848,"i001069,i000481,i001663,i001952,i000909,i000661,i000947,i000521,i000554,i000695"
u041859,"i000481,i001069,i001952,i000661,i001663,i000521,i000342,i000909,i001949,i001914"
u041860,"i000481,i001069,i000909,i000521,i001952,i001663,i000342,i000947,i001922,i000661"
u041861,"i000481,i001663,i001069,i001952,i000909,i001922,i001949,i001914,i001038,i000661"
u041877,"i001688,i000695,i001584,i001049,i000058,i001462,i001922,i001240,i000401,i001663"
u041879,"i000554,i000481,i000909,i001663,i001069,i001952,i001455,i000521,i001673,i000661"
u041898,"i000909,i001663,i000481,i001046,i001069,i001478,i001952,i000646,i000521,i000661"
u041899,"i000481,i001069,i000909,i001663,i000342,i000521,i001952,i001949,i000554,i001922"
u041920,"i001069,i001713,i000481,i000909,i001952,i000947,i001663,i000521,i000931,i001267"
u041923,"i000661,i001445,i001952,i001069,i000481,i000909,i000342,i001002,i001455,i000521"
u041931,"i001240,i000695,i001049,i001922,i000754,i001688,i001663,i000554,i001191,i001069"
u041937,"i001069,i000481,i000909,i001663,i001952,i000521,i000947,i000342,i000695,i000661"
u041944,"i000956,i000481,i000554,i000909,i000521,i001069,i000342,i001478,i001663,i000661"
u041947,"i001673,i001455,i001710,i001445,i000554,i001952,i001069,i001949,i000805,i000661"
u041959,"i002132,i000481,i001069,i001478,i001663,i001952,i001038,i000158,i000909,i000554"
u041964,"i001069,i000481,i000931,i001952,i000909,i000947,i001713,i001663,i000652,i000521"
u041966,"i000481,i001952,i001663,i001069,i001922,i000661,i001445,i000909,i000695,i001455"
u041967,"i000481,i001952,i001069,i000207,i001663,i001038,i000661,i000909,i001455,i000521"
u041968,"i000909,i000481,i001069,i000521,i001663,i001952,i000342,i000324,i001478,i000554"
u041973,"i000481,i000909,i001069,i001663,i000521,i001952,i000342,i000947,i001922,i000554"
u041975,"i000521,i000481,i000661,i000342,i001952,i001069,i000909,i000554,i001663,i000619"
u041976,"i001069,i000481,i000947,i001952,i000909,i001663,i000521,i001713,i001267,i000342"
u041978,"i001069,i000481,i000909,i001952,i001663,i000947,i000342,i000661,i000521,i000695"
u041984,"i000554,i000481,i000909,i001069,i001952,i000521,i001922,i000956,i001663,i000977"
u041986,"i001069,i000481,i000909,i001952,i001663,i000342,i000521,i000947,i000554,i000661"
u041993,"i000481,i000909,i000521,i000342,i001663,i001952,i000207,i001069,i001478,i000661"
u041994,"i001069,i001663,i000481,i000947,i000931,i000909,i001952,i001267,i001150,i000251"
u041996,"i000554,i000481,i001922,i001240,i000956,i001949,i001663,i001143,i000695,i000521"
u042007,"i001069,i001713,i000909,i000481,i001952,i000947,i000521,i001038,i000931,i001663"
u042013,"i000481,i001069,i000909,i001952,i000521,i001663,i000947,i000661,i000342,i000695"
u042029,"i000481,i001069,i001952,i001663,i000909,i000661,i000521,i001038,i000342,i001445"
u042033,"i000481,i001663,i001069,i000695,i001952,i000661,i001922,i000554,i001914,i001949"
u042036,"i000481,i001952,i000521,i000695,i000909,i001922,i001663,i001069,i001949,i000342"
u042045,"i000481,i001069,i000521,i001663,i001952,i000909,i000342,i000661,i000947,i001949"
u042051,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000661,i000947,i000554"
u042053,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000661,i000947,i000695"
u042055,"i000481,i000909,i001663,i001069,i000695,i000521,i001952,i000554,i000661,i000342"
u042063,"i000481,i001069,i001663,i001952,i000661,i000909,i001922,i000342,i001949,i000521"
u042068,"i001069,i000481,i001952,i000909,i000661,i001922,i001663,i000554,i000695,i000521"
u042069,"i000481,i001949,i001663,i001069,i002132,i000554,i000909,i001038,i000207,i000661"
u042074,"i000947,i001069,i000481,i000909,i001663,i000521,i000342,i000661,i001267,i001952"
u042088,"i000481,i001069,i001663,i001922,i000521,i000909,i000554,i001952,i001240,i000695"
u042091,"i000481,i001069,i001952,i001663,i000661,i000909,i000695,i000521,i001922,i000947"
u042092,"i001649,i001914,i000481,i001069,i001087,i000909,i001663,i000342,i001952,i000521"
u042110,"i000661,i000481,i001952,i001069,i000909,i000521,i001478,i001038,i001663,i000947"
u042111,"i001922,i002009,i001801,i001682,i000342,i001335,i000253,i000909,i000324,i000200"
u042112,"i000481,i001069,i001922,i001952,i000521,i001663,i000661,i000342,i000909,i000554"
u042116,"i001069,i000909,i000481,i001952,i001663,i000661,i000342,i001949,i001455,i000521"
u042117,"i000481,i001069,i001952,i001663,i000909,i000695,i000661,i000521,i001455,i000554"
u042126,"i000481,i001069,i001952,i000661,i001445,i001673,i001663,i001710,i001455,i000909"
u042127,"i000481,i000909,i001455,i001663,i001922,i000695,i001952,i001069,i001949,i001914"
u042139,"i001682,i001922,i001335,i002009,i000200,i001595,i001151,i002056,i001801,i001240"
u042148,"i001038,i000481,i001952,i001069,i000909,i001478,i001663,i000646,i000207,i000661"
u042154,"i001875,i000481,i000521,i001952,i001069,i001663,i001296,i000661,i000342,i000909"
u042158,"i001914,i001087,i001649,i000481,i000909,i001069,i001952,i001455,i001710,i001445"
u042168,"i000324,i000110,i000555,i000909,i000898,i000877,i000481,i000327,i001673,i001516"
u042174,"i000481,i000909,i000521,i000342,i001069,i001663,i001952,i000661,i000619,i000646"
u042179,"i000481,i000909,i001663,i002146,i001478,i001952,i001069,i000207,i000521,i000661"
u042183,"i001949,i001191,i000956,i000481,i000554,i001240,i001717,i001069,i000909,i000342"
u042197,"i001038,i000481,i001952,i000909,i001069,i001478,i001663,i000661,i000646,i001046"
u042198,"i000481,i000521,i000909,i000342,i001069,i001952,i000661,i001663,i000619,i000207"
u042201,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000661,i000947,i001455"
u042204,"i000481,i001952,i001663,i000521,i000909,i000342,i000661,i001069,i000207,i001478"
u042231,"i000909,i000481,i001069,i000342,i000521,i001663,i001922,i000695,i000956,i001949"
u042234,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000342,i000661,i001949"
u042239,"i001069,i001914,i000909,i000481,i000931,i001663,i001649,i001952,i001445,i001087"
u042242,"i000481,i001952,i001069,i001663,i000661,i000909,i000521,i001914,i000695,i001922"
u042249,"i001069,i001952,i000481,i000909,i001713,i000947,i001663,i000521,i000661,i000342"
u042250,"i000481,i001069,i001952,i001663,i000661,i000521,i000909,i001922,i000342,i001914"
u042253,"i000805,i001455,i001445,i001710,i001673,i000968,i001949,i000554,i001952,i001069"
u042255,"i001069,i000481,i000909,i001952,i001663,i000947,i000342,i000661,i000521,i000695"
u042257,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000342,i000695,i000947"
u042262,"i000481,i001069,i000909,i001663,i001952,i000695,i000661,i001445,i001455,i001584"
u042266,"i001069,i000481,i000909,i001663,i001713,i000947,i001952,i000521,i000661,i000342"
u042267,"i000521,i000481,i000909,i000661,i001952,i000342,i001069,i000619,i000554,i001663"
u042271,"i001455,i001673,i001710,i001445,i000554,i000805,i001952,i001949,i001069,i001046"
u042278,"i000909,i000481,i001069,i000521,i001663,i000342,i001952,i000555,i000554,i000695"
u042279,"i000481,i000521,i000909,i000661,i001663,i001952,i000342,i001069,i001922,i000956"
u042282,"i000646,i000481,i001663,i000909,i001952,i001046,i001478,i001038,i000661,i001069"
u042287,"i000481,i001069,i001663,i001952,i000521,i000661,i000909,i000342,i000947,i000695"
u042291,"i000481,i000646,i001038,i001952,i001663,i001069,i001478,i000909,i000661,i000207"
u042300,"i000661,i000342,i000481,i000521,i001952,i001069,i001663,i000909,i000646,i000947"
u042303,"i001952,i001069,i000481,i000661,i000909,i000947,i000521,i001663,i001455,i000248"
u042307,"i000481,i000909,i001663,i001069,i000207,i000521,i001952,i001478,i000661,i000342"
u042311,"i000898,i000555,i000324,i000481,i000909,i000327,i000110,i001922,i000521,i001952"
u042312,"i001069,i000481,i000909,i001952,i001663,i000947,i000207,i000521,i001267,i000661"
u042313,"i001069,i000481,i000909,i001663,i001952,i000207,i000947,i000521,i000661,i001478"
u042315,"i001069,i000481,i000947,i000909,i001952,i001713,i001663,i000521,i001267,i000661"
u042322,"i001069,i000481,i000909,i001952,i001663,i000661,i000521,i000898,i000947,i000324"
u042340,"i000481,i000909,i001478,i001663,i001952,i001069,i000342,i000521,i000661,i001922"
u042347,"i000481,i001478,i001069,i001952,i000909,i001663,i000207,i001038,i000521,i000661"
u042348,"i001069,i000481,i000947,i000342,i001663,i000909,i001952,i000521,i000661,i001478"
u042354,"i000555,i000481,i000324,i000909,i001952,i001069,i001663,i000521,i000661,i001673"
u042359,"i000947,i001069,i000521,i000481,i000342,i001952,i001663,i000661,i001267,i000619"
u042364,"i001952,i000481,i001069,i000909,i000661,i000207,i001663,i001038,i000521,i001478"
u042365,"i001069,i001713,i000481,i000909,i000931,i001952,i000947,i000167,i001046,i001663"
u042368,"i000481,i001069,i001952,i001663,i000909,i000521,i000342,i000661,i000554,i000695"
u042370,"i001069,i000481,i001663,i000909,i001952,i001046,i000947,i001478,i001445,i000207"
u042373,"i000481,i001663,i000909,i000661,i001069,i001952,i001455,i001922,i000695,i000521"
u042375,"i000909,i000481,i001069,i000521,i001663,i000342,i001952,i000695,i000661,i000554"
u042376,"i000481,i001663,i001069,i000909,i001952,i000695,i000661,i000521,i001922,i001455"
u042378,"i001455,i001673,i000554,i001445,i001710,i000481,i001949,i000805,i000342,i001952"
u042379,"i001952,i000481,i001069,i000909,i001663,i001038,i001478,i000661,i000207,i000521"
u042386,"i000555,i000324,i000110,i000898,i000327,i000909,i000481,i001952,i000877,i000521"
u042387,"i001069,i000481,i000909,i001952,i001663,i000947,i001949,i000661,i001914,i000695"
u042388,"i000481,i001069,i000909,i001663,i001952,i000695,i001455,i001445,i001049,i000554"
u042392,"i001069,i000481,i000909,i001663,i001952,i000342,i000661,i000521,i001949,i000947"
u042394,"i000481,i001922,i000909,i001952,i001069,i000342,i000521,i000661,i000554,i001949"
u042396,"i000481,i001069,i001952,i000661,i000909,i001663,i000521,i000947,i000207,i001038"
u042397,"i001875,i000481,i001069,i001952,i000618,i001663,i000909,i000661,i001949,i001478"
u042398,"i000481,i001069,i000909,i000521,i001663,i001952,i000342,i000661,i000554,i001038"
u042401,"i000909,i000481,i000521,i001038,i001952,i001069,i001478,i000646,i000342,i001010"
u042407,"i000554,i001069,i000481,i001673,i001143,i000661,i001952,i001663,i000521,i001455"
u042410,"i000481,i001069,i000909,i001952,i000521,i000342,i001663,i000947,i000661,i001949"
u042413,"i000481,i001069,i000521,i001922,i001663,i001952,i000909,i000342,i000661,i000554"
u042437,"i000481,i001922,i001069,i000909,i000695,i001952,i001663,i001753,i001688,i001240"
u042448,"i001151,i000282,i001026,i001515,i000360,i001320,i002056,i001682,i000481,i001113"
u042455,"i000481,i001069,i000909,i001952,i001663,i000521,i000898,i000661,i000324,i000342"
u042456,"i000909,i001069,i000481,i000324,i000555,i001952,i000661,i000898,i001922,i001478"
u042458,"i000481,i000521,i001069,i000342,i001952,i000909,i001663,i000661,i001922,i000646"
u042460,"i000342,i000909,i000481,i001069,i001952,i000521,i000661,i001663,i001455,i000947"
u042469,"i001952,i001069,i000481,i001508,i001906,i001753,i001455,i000947,i000661,i001663"
u042477,"i001952,i001069,i000481,i000909,i000661,i001663,i001445,i001240,i001143,i000555"
u042478,"i001069,i000909,i000481,i001713,i000947,i001952,i001663,i000521,i000570,i001267"
u042479,"i001069,i000481,i000909,i000947,i001952,i001663,i000521,i001713,i001267,i000570"
u042492,"i000324,i000555,i000110,i000481,i000909,i000521,i001952,i000898,i001069,i000327"
u042493,"i000481,i001952,i000521,i000909,i001069,i001922,i000661,i001663,i000695,i000324"
u042500,"i001069,i000481,i000909,i001663,i001952,i000661,i000947,i000521,i000695,i000342"
u042502,"i000481,i000521,i001663,i000661,i001069,i000909,i001952,i000342,i000646,i001922"
u042503,"i001952,i001046,i000481,i001663,i000646,i001478,i001445,i002146,i001038,i000661"
u042505,"i000481,i001069,i001952,i000521,i001663,i000342,i000661,i000909,i001922,i000947"
u042510,"i000481,i001069,i001663,i000521,i001952,i000342,i000909,i000661,i000554,i001038"
u042511,"i000481,i000909,i000521,i000342,i001952,i001069,i001663,i000661,i000695,i000324"
u042514,"i000481,i000909,i001952,i001069,i000521,i001663,i000342,i001922,i000661,i000554"
u042520,"i001069,i000909,i000481,i001952,i000554,i001663,i001713,i000931,i000207,i000521"
u042522,"i000481,i001069,i001663,i001952,i000909,i000342,i000554,i001445,i001914,i000521"
u042529,"i001069,i000481,i000909,i001663,i000947,i001952,i000521,i001713,i000661,i001267"
u042535,"i000481,i001069,i001663,i000909,i001952,i000661,i000342,i000521,i000947,i001949"
u042537,"i000481,i001663,i000909,i001069,i000521,i000554,i001922,i000342,i001284,i001688"
u042540,"i000481,i000909,i001069,i001952,i001663,i000207,i000521,i001038,i000661,i000342"
u042543,"i001952,i001663,i000481,i001069,i000661,i001455,i001478,i000646,i001046,i000207"
u042544,"i000481,i000909,i001069,i000521,i001663,i000207,i001952,i000342,i000661,i001038"
u042549,"i000521,i000481,i000342,i000909,i001952,i000661,i001069,i001663,i001038,i000619"
u042555,"i000481,i001069,i001952,i000909,i001663,i000521,i000207,i000661,i001038,i000342"
u042560,"i001143,i000554,i000481,i001949,i001069,i001952,i000909,i000661,i000521,i000956"
u042561,"i000481,i000909,i000695,i001663,i001069,i001952,i000661,i001445,i001455,i000521"
u042563,"i000481,i001069,i000909,i001952,i001922,i000521,i001663,i000661,i001038,i000342"
u042580,"i001069,i000481,i000909,i000947,i001952,i000661,i001663,i000521,i000342,i001038"
u042586,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000661,i000947,i000554"
u042587,"i001922,i001335,i000977,i001682,i002009,i001478,i000909,i001151,i000200,i000342"
u042610,"i001914,i000481,i001649,i000554,i000909,i001069,i001952,i001445,i001087,i001455"
u042620,"i001069,i000481,i000909,i001952,i000521,i000342,i001663,i000661,i000947,i001922"
u042622,"i000909,i000481,i001711,i000342,i001663,i000521,i001069,i001753,i001949,i000554"
u042626,"i000481,i001038,i001069,i001478,i001952,i000909,i001663,i000661,i000207,i000521"
u042633,"i000481,i001952,i001069,i000661,i001663,i001922,i000909,i001455,i001445,i000324"
u042635,"i000481,i001069,i001663,i001952,i000661,i000909,i000947,i000521,i001455,i001673"
u042638,"i001069,i000481,i000909,i001663,i001952,i000947,i000661,i000521,i000342,i000695"
u042640,"i001069,i000481,i000909,i001952,i001663,i000695,i000661,i001949,i000521,i000947"
u042642,"i000481,i001663,i001069,i001952,i000695,i000554,i001922,i000521,i000661,i001949"
u042646,"i000555,i000481,i000324,i000909,i001952,i000521,i001663,i000110,i001038,i000745"
u042648,"i000909,i000481,i001069,i000521,i001952,i000342,i001038,i001663,i000207,i001478"
u042653,"i001069,i000481,i000909,i001952,i001663,i001949,i000521,i000554,i000342,i001914"
u042654,"i000481,i001663,i000661,i001069,i001952,i000695,i001445,i000646,i000909,i001688"
u042659,"i000481,i001069,i001663,i001952,i000661,i000521,i000909,i001922,i000342,i000695"
u042672,"i000555,i000324,i000110,i000327,i000898,i000481,i000909,i000521,i001952,i000877"
u042673,"i001455,i001673,i000968,i001445,i001710,i000805,i001949,i001952,i001069,i000481"
u042675,"i000481,i000909,i000342,i000521,i001663,i000661,i001952,i001069,i001478,i000956"
u042681,"i000481,i000909,i001663,i001922,i000695,i000521,i001952,i001240,i000661,i001069"
u042684,"i000481,i000909,i000646,i001952,i001663,i000521,i001038,i001069,i000207,i001478"
u042687,"i000956,i001143,i000554,i000481,i001949,i001191,i000909,i001922,i000342,i000521"
u042689,"i000481,i000521,i001069,i001663,i000909,i000342,i001952,i000554,i000661,i001922"
u042694,"i001069,i000481,i001952,i000909,i000521,i000947,i001663,i000342,i001922,i000661"
u042700,"i000481,i001922,i000909,i000521,i001663,i000554,i000695,i001240,i000555,i001069"
u042704,"i000481,i000909,i001663,i001069,i000695,i001952,i000661,i001445,i001455,i000646"
u042707,"i001069,i000481,i001952,i000909,i000947,i000521,i000661,i000342,i001663,i001267"
u042713,"i000909,i001069,i000481,i001952,i000521,i000342,i000661,i001038,i000947,i001663"
u042715,"i000481,i000521,i001952,i001663,i000909,i001069,i000661,i000342,i001922,i000554"
u042718,"i001914,i001649,i001087,i001069,i000481,i000554,i001455,i001710,i001673,i001949"
u042723,"i000481,i001478,i001952,i000909,i001069,i001663,i000207,i000521,i001038,i000661"
u042727,"i000909,i001069,i000481,i000521,i001952,i000342,i000661,i001663,i000947,i000554"
u042728,"i001663,i000481,i001069,i001952,i000646,i000909,i000521,i001478,i000661,i000554"
u042729,"i000481,i000554,i001663,i000909,i000661,i001069,i001949,i001143,i001952,i000956"
u042736,"i000324,i000555,i000909,i000481,i000521,i000110,i000898,i001069,i000342,i001952"
u042741,"i000481,i000695,i000909,i001663,i001922,i001688,i000521,i000554,i000956,i000058"
u042742,"i001151,i000481,i001069,i000282,i001922,i001663,i001049,i001952,i001682,i000695"
u042747,"i000481,i001069,i001952,i000909,i001663,i000207,i000521,i000661,i001038,i000342"
u042750,"i000481,i001069,i000909,i001663,i000695,i001952,i000661,i000947,i001049,i000521"
u042758,"i000481,i001069,i001952,i000521,i001663,i000661,i000342,i000909,i001922,i001914"
u042767,"i000481,i000695,i001663,i000909,i001952,i000661,i001455,i001445,i001069,i001478"
u042768,"i000481,i000909,i001069,i001952,i001922,i000521,i000342,i001663,i000661,i001455"
u042789,"i000282,i001151,i001515,i001143,i000481,i001682,i001952,i000555,i001922,i000554"
u042790,"i000481,i001952,i001069,i000909,i000207,i000158,i000661,i001663,i001038,i000521"
u042797,"i000481,i001069,i001663,i000661,i000909,i001952,i001478,i000521,i001922,i000947"
u042801,"i000481,i001069,i000909,i000521,i001952,i000661,i001663,i000342,i001949,i000947"
u042802,"i001069,i000481,i000909,i001952,i001663,i000521,i000342,i001922,i000324,i000661"
u042803,"i000481,i000342,i000521,i000909,i001663,i001952,i001069,i000661,i001922,i001478"
u042806,"i000646,i000481,i000521,i001663,i001069,i001952,i000909,i000661,i000342,i001038"
u042808,"i001478,i000481,i001952,i001663,i000661,i001069,i000909,i001038,i000207,i000646"
u042809,"i001069,i000481,i000909,i001952,i000661,i001663,i000947,i001455,i001445,i000324"
u042815,"i000481,i000909,i000342,i000521,i001663,i000661,i001952,i001069,i000207,i000619"
u042819,"i000695,i000481,i001584,i000554,i001663,i001922,i001069,i000058,i001688,i001649"
u042821,"i000481,i000521,i000909,i001663,i000342,i001069,i001952,i001922,i000661,i000207"
u042826,"i001914,i001087,i001649,i001710,i001673,i001455,i001069,i001445,i000481,i000909"
u042831,"i000481,i001478,i001952,i001069,i000909,i001038,i001663,i000661,i000207,i000521"
u042832,"i001069,i000481,i000909,i001952,i001663,i000342,i000521,i000947,i000661,i001949"
u042835,"i001673,i001455,i001710,i001445,i000554,i001952,i001046,i001069,i001949,i000805"
u042836,"i000481,i001069,i001952,i001663,i000909,i001922,i000661,i000521,i000554,i000695"
u042843,"i001688,i001049,i000695,i000058,i001584,i001240,i001462,i000401,i001922,i001949"
u042848,"i000481,i001069,i001952,i000661,i000521,i000909,i001663,i001038,i000947,i001455"
u042849,"i000909,i001069,i000481,i000207,i001952,i000521,i001038,i001663,i000554,i001478"
u042860,"i000481,i001663,i001952,i001069,i000695,i000661,i000646,i001922,i000554,i001240"
u042863,"i000481,i001069,i000909,i001952,i001663,i000521,i000695,i000661,i000947,i000342"
